id,encoding,x,value
BP_NPC_Shared_Environment,dense,103.0,295.25
BP_NPC_Shared_Environment,dense,104.0,301.15
BP_NPC_Shared_Environment,dense,105.0,307.18
BP_NPC_Shared_Environment,dense,106.0,313.32
BP_NPC_Shared_Environment,dense,107.0,319.59
BP_NPC_Shared_Environment,dense,108.0,325.98
BP_NPC_Shared_Environment,dense,109.0,332.5
BP_NPC_Shared_Environment,dense,110.0,339.15
BP_NPC_Shared_Environment,dense,111.0,345.93
BP_NPC_Shared_Environment,dense,112.0,352.85
BP_NPC_Shared_Environment,dense,113.0,359.91
BP_NPC_Shared_Environment,dense,114.0,367.11
BP_NPC_Shared_Environment,dense,115.0,374.45
BP_NPC_Shared_Environment,dense,116.0,381.94
BP_NPC_Shared_Environment,dense,117.0,389.57
BP_NPC_Shared_Environment,dense,118.0,397.37
BP_NPC_Shared_Environment,dense,119.0,405.31
BP_NPC_Shared_Environment,dense,120.0,413.42
BP_NPC_Shared_Environment,dense,121.0,421.69
BP_NPC_Shared_Environment,dense,122.0,430.12
BP_NPC_Shared_Environment,dense,123.0,438.72
BP_NPC_Shared_Environment,dense,124.0,447.5
BP_NPC_Shared_Environment,dense,125.0,456.45
BP_NPC_Shared_Environment,dense,126.0,465.58
BP_NPC_Shared_Environment,dense,127.0,474.89
BP_NPC_Shared_Environment,dense,128.0,484.39
BP_NPC_Shared_Environment,dense,129.0,494.08
BP_NPC_Shared_Environment,dense,130.0,503.96
BP_NPC_Shared_Environment,dense,131.0,514.04
BP_NPC_Shared_Environment,dense,132.0,524.32
BP_NPC_Shared_Environment,dense,133.0,534.8
BP_NPC_Shared_Environment,dense,134.0,545.5
BP_NPC_Shared_Environment,dense,135.0,556.41
BP_NPC_Shared_Environment,dense,136.0,567.54
BP_NPC_Shared_Environment,dense,137.0,578.89
BP_NPC_Shared_Environment,dense,138.0,590.47
BP_NPC_Shared_Environment,dense,139.0,602.27
BP_NPC_Shared_Environment,dense,140.0,614.32
BP_NPC_Shared_Environment,dense,141.0,626.61
BP_NPC_Shared_Environment,dense,142.0,639.14
BP_NPC_Shared_Environment,dense,143.0,651.92
BP_NPC_Shared_Environment,dense,144.0,664.96
BP_NPC_Shared_Environment,dense,145.0,678.26
BP_NPC_Shared_Environment,dense,146.0,691.82
BP_NPC_Shared_Environment,dense,147.0,705.66
BP_NPC_Shared_Environment,dense,148.0,719.77
BP_NPC_Shared_Environment,dense,149.0,734.17
BP_NPC_Shared_Environment,dense,150.0,748.85
BP_NPC_Shared_Environment,dense,151.0,763.83
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,1.0,1.0
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,2.0,1.31
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,3.0,1.85
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,4.0,2.6
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,5.0,3.67
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,6.0,4.05
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,7.0,4.66
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,8.0,6.11
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,9.0,8.0
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,10.0,10.49
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,11.0,11.23
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,12.0,11.96
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,13.0,14.47
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,14.0,17.51
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,15.0,21.18
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,16.0,21.92
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,17.0,22.98
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,18.0,26.77
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,19.0,31.19
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,20.0,36.34
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,21.0,37.37
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,22.0,39.61
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,23.0,41.99
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,24.0,44.51
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,25.0,47.18
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,26.0,50.01
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,27.0,53.01
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,28.0,56.19
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,29.0,59.56
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,30.0,63.13
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,31.0,66.92
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,32.0,68.93
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,33.0,71.0
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,34.0,73.12
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,35.0,75.32
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,36.0,77.58
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,37.0,79.91
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,38.0,81.5
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,39.0,83.13
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,40.0,84.8
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,41.0,86.49
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,42.0,88.22
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,43.0,89.99
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,44.0,91.79
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,45.0,93.62
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,46.0,95.49
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,47.0,97.4
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,48.0,99.35
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,49.0,101.34
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,50.0,103.37
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,51.0,105.43
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,52.0,107.54
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,53.0,109.69
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,54.0,111.89
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,55.0,114.12
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,56.0,116.41
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,57.0,118.74
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,58.0,121.11
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,59.0,123.53
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,60.0,126.0
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,61.0,128.52
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,62.0,131.09
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,63.0,133.72
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,64.0,136.39
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,65.0,139.12
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,66.0,141.9
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,67.0,144.74
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,68.0,147.63
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,69.0,150.59
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,70.0,153.6
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,71.0,156.67
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,72.0,159.8
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,73.0,163.0
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,74.0,166.26
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,75.0,169.58
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,76.0,172.98
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,77.0,176.43
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,78.0,179.96
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,79.0,183.56
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,80.0,187.23
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,81.0,190.98
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,82.0,194.8
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,83.0,198.69
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,84.0,202.67
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,85.0,206.72
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,86.0,210.86
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,87.0,215.07
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,88.0,219.37
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,89.0,223.76
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,90.0,228.24
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,91.0,232.8
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,92.0,237.46
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,93.0,242.21
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,94.0,247.05
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,95.0,251.99
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,96.0,257.03
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,97.0,262.17
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,98.0,267.42
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,99.0,272.76
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,100.0,278.22
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,101.0,283.78
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,102.0,289.46
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,103.0,295.25
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,104.0,301.15
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,105.0,307.18
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,106.0,313.32
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,107.0,319.59
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,108.0,325.98
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,109.0,332.5
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,110.0,339.15
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,111.0,345.93
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,112.0,352.85
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,113.0,359.91
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,114.0,367.11
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,115.0,374.45
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,116.0,381.94
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,117.0,389.57
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,118.0,397.37
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,119.0,405.31
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,120.0,413.42
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,121.0,421.69
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,122.0,430.12
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,123.0,438.72
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,124.0,447.5
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,125.0,456.45
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,126.0,465.58
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,127.0,474.89
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,128.0,484.39
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,129.0,494.08
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,130.0,503.96
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,131.0,514.04
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,132.0,524.32
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,133.0,534.8
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,134.0,545.5
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,135.0,556.41
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,136.0,567.54
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,137.0,578.89
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,138.0,590.47
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,139.0,602.27
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,140.0,614.32
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,141.0,626.61
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,142.0,639.14
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,143.0,651.92
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,144.0,664.96
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,145.0,678.26
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,146.0,691.82
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,147.0,705.66
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,148.0,719.77
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,149.0,734.17
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,150.0,748.85
BP_NPC_UB_BossArchbishop_EntranceBlocker,dense,151.0,763.83
CM_BlackburnMantrader,dense,1.0,1.0
CM_BlackburnMantrader,dense,2.0,1.31
CM_BlackburnMantrader,dense,3.0,1.85
CM_BlackburnMantrader,dense,4.0,2.6
CM_BlackburnMantrader,dense,5.0,3.67
CM_BlackburnMantrader,dense,6.0,4.05
CM_BlackburnMantrader,dense,7.0,4.66
CM_BlackburnMantrader,dense,8.0,6.11
CM_BlackburnMantrader,dense,9.0,8.0
CM_BlackburnMantrader,dense,10.0,10.49
CM_BlackburnMantrader,dense,11.0,11.23
CM_BlackburnMantrader,dense,12.0,11.96
CM_BlackburnMantrader,dense,13.0,14.47
CM_BlackburnMantrader,dense,14.0,17.51
CM_BlackburnMantrader,dense,15.0,21.18
CM_BlackburnMantrader,dense,16.0,21.92
CM_BlackburnMantrader,dense,17.0,22.98
CM_BlackburnMantrader,dense,18.0,26.77
CM_BlackburnMantrader,dense,19.0,31.19
CM_BlackburnMantrader,dense,20.0,36.34
CM_BlackburnMantrader,dense,21.0,37.37
CM_BlackburnMantrader,dense,22.0,39.61
CM_BlackburnMantrader,dense,23.0,41.99
CM_BlackburnMantrader,dense,24.0,44.51
CM_BlackburnMantrader,dense,25.0,47.18
CM_BlackburnMantrader,dense,26.0,50.01
CM_BlackburnMantrader,dense,27.0,53.01
CM_BlackburnMantrader,dense,28.0,56.19
CM_BlackburnMantrader,dense,29.0,59.56
CM_BlackburnMantrader,dense,30.0,63.13
CM_BlackburnMantrader,dense,31.0,66.92
CM_BlackburnMantrader,dense,32.0,68.93
CM_BlackburnMantrader,dense,33.0,71.0
CM_BlackburnMantrader,dense,34.0,73.12
CM_BlackburnMantrader,dense,35.0,75.32
CM_BlackburnMantrader,dense,36.0,77.58
CM_BlackburnMantrader,dense,37.0,79.91
CM_BlackburnMantrader,dense,38.0,81.5
CM_BlackburnMantrader,dense,39.0,83.13
CM_BlackburnMantrader,dense,40.0,84.8
CM_BlackburnMantrader,dense,41.0,86.49
CM_BlackburnMantrader,dense,42.0,88.22
CM_BlackburnMantrader,dense,43.0,89.99
CM_BlackburnMantrader,dense,44.0,91.79
CM_BlackburnMantrader,dense,45.0,93.62
CM_BlackburnMantrader,dense,46.0,95.49
CM_BlackburnMantrader,dense,47.0,97.4
CM_BlackburnMantrader,dense,48.0,99.35
CM_BlackburnMantrader,dense,49.0,101.34
CM_BlackburnMantrader,dense,50.0,103.37
CM_BlackburnMantrader,dense,51.0,105.43
CM_BlackburnMantrader,dense,52.0,107.54
CM_BlackburnMantrader,dense,53.0,109.69
CM_BlackburnMantrader,dense,54.0,111.89
CM_BlackburnMantrader,dense,55.0,114.12
CM_BlackburnMantrader,dense,56.0,116.41
CM_BlackburnMantrader,dense,57.0,118.74
CM_BlackburnMantrader,dense,58.0,121.11
CM_BlackburnMantrader,dense,59.0,123.53
CM_BlackburnMantrader,dense,60.0,126.0
CM_BlackburnMantrader,dense,61.0,128.52
CM_BlackburnMantrader,dense,62.0,131.09
CM_BlackburnMantrader,dense,63.0,133.72
CM_BlackburnMantrader,dense,64.0,136.39
CM_BlackburnMantrader,dense,65.0,139.12
CM_BlackburnMantrader,dense,66.0,141.9
CM_BlackburnMantrader,dense,67.0,144.74
CM_BlackburnMantrader,dense,68.0,147.63
CM_BlackburnMantrader,dense,69.0,150.59
CM_BlackburnMantrader,dense,70.0,153.6
CM_BlackburnMantrader,dense,71.0,156.67
CM_BlackburnMantrader,dense,72.0,159.8
CM_BlackburnMantrader,dense,73.0,163.0
CM_BlackburnMantrader,dense,74.0,166.26
CM_BlackburnMantrader,dense,75.0,169.58
CM_BlackburnMantrader,dense,76.0,172.98
CM_BlackburnMantrader,dense,77.0,176.43
CM_BlackburnMantrader,dense,78.0,179.96
CM_BlackburnMantrader,dense,79.0,183.56
CM_BlackburnMantrader,dense,80.0,187.23
CM_BlackburnMantrader,dense,81.0,190.98
CM_BlackburnMantrader,dense,82.0,194.8
CM_BlackburnMantrader,dense,83.0,198.69
CM_BlackburnMantrader,dense,84.0,202.67
CM_BlackburnMantrader,dense,85.0,206.72
CM_BlackburnMantrader,dense,86.0,210.86
CM_BlackburnMantrader,dense,87.0,215.07
CM_BlackburnMantrader,dense,88.0,219.37
CM_BlackburnMantrader,dense,89.0,223.76
CM_BlackburnMantrader,dense,90.0,228.24
CM_BlackburnMantrader,dense,91.0,232.8
CM_BlackburnMantrader,dense,92.0,237.46
CM_BlackburnMantrader,dense,93.0,242.21
CM_BlackburnMantrader,dense,94.0,247.05
CM_BlackburnMantrader,dense,95.0,251.99
CM_BlackburnMantrader,dense,96.0,257.03
CM_BlackburnMantrader,dense,97.0,262.17
CM_BlackburnMantrader,dense,98.0,267.42
CM_BlackburnMantrader,dense,99.0,272.76
CM_BlackburnMantrader,dense,100.0,278.22
CM_BlackburnMantrader,dense,101.0,283.78
CM_BlackburnMantrader,dense,102.0,289.46
CM_BlackburnMantrader,dense,103.0,295.25
CM_BlackburnMantrader,dense,104.0,301.15
CM_BlackburnMantrader,dense,105.0,307.18
CM_BlackburnMantrader,dense,106.0,313.32
CM_BlackburnMantrader,dense,107.0,319.59
CM_BlackburnMantrader,dense,108.0,325.98
CM_BlackburnMantrader,dense,109.0,332.5
CM_BlackburnMantrader,dense,110.0,339.15
CM_BlackburnMantrader,dense,111.0,345.93
CM_BlackburnMantrader,dense,112.0,352.85
CM_BlackburnMantrader,dense,113.0,359.91
CM_BlackburnMantrader,dense,114.0,367.11
CM_BlackburnMantrader,dense,115.0,374.45
CM_BlackburnMantrader,dense,116.0,381.94
CM_BlackburnMantrader,dense,117.0,389.57
CM_BlackburnMantrader,dense,118.0,397.37
CM_BlackburnMantrader,dense,119.0,405.31
CM_BlackburnMantrader,dense,120.0,413.42
CM_BlackburnMantrader,dense,121.0,421.69
CM_BlackburnMantrader,dense,122.0,430.12
CM_BlackburnMantrader,dense,123.0,438.72
CM_BlackburnMantrader,dense,124.0,447.5
CM_BlackburnMantrader,dense,125.0,456.45
CM_BlackburnMantrader,dense,126.0,465.58
CM_BlackburnMantrader,dense,127.0,474.89
CM_BlackburnMantrader,dense,128.0,484.39
CM_BlackburnMantrader,dense,129.0,494.08
CM_BlackburnMantrader,dense,130.0,503.96
CM_BlackburnMantrader,dense,131.0,514.04
CM_BlackburnMantrader,dense,132.0,524.32
CM_BlackburnMantrader,dense,133.0,534.8
CM_BlackburnMantrader,dense,134.0,545.5
CM_BlackburnMantrader,dense,135.0,556.41
CM_BlackburnMantrader,dense,136.0,567.54
CM_BlackburnMantrader,dense,137.0,578.89
CM_BlackburnMantrader,dense,138.0,590.47
CM_BlackburnMantrader,dense,139.0,602.27
CM_BlackburnMantrader,dense,140.0,614.32
CM_BlackburnMantrader,dense,141.0,626.61
CM_BlackburnMantrader,dense,142.0,639.14
CM_BlackburnMantrader,dense,143.0,651.92
CM_BlackburnMantrader,dense,144.0,664.96
CM_BlackburnMantrader,dense,145.0,678.26
CM_BlackburnMantrader,dense,146.0,691.82
CM_BlackburnMantrader,dense,147.0,705.66
CM_BlackburnMantrader,dense,148.0,719.77
CM_BlackburnMantrader,dense,149.0,734.17
CM_BlackburnMantrader,dense,150.0,748.85
CM_BlackburnMantrader,dense,151.0,763.83
CM_BossAina,dense,1.0,1.0
CM_BossAina,dense,2.0,1.31
CM_BossAina,dense,3.0,1.85
CM_BossAina,dense,4.0,2.6
CM_BossAina,dense,5.0,3.67
CM_BossAina,dense,6.0,4.05
CM_BossAina,dense,7.0,4.66
CM_BossAina,dense,8.0,6.11
CM_BossAina,dense,9.0,8.0
CM_BossAina,dense,10.0,10.49
CM_BossAina,dense,11.0,11.23
CM_BossAina,dense,12.0,11.96
CM_BossAina,dense,13.0,14.47
CM_BossAina,dense,14.0,17.51
CM_BossAina,dense,15.0,21.18
CM_BossAina,dense,16.0,21.92
CM_BossAina,dense,17.0,22.98
CM_BossAina,dense,18.0,26.77
CM_BossAina,dense,19.0,31.19
CM_BossAina,dense,20.0,36.34
CM_BossAina,dense,21.0,37.37
CM_BossAina,dense,22.0,39.61
CM_BossAina,dense,23.0,41.99
CM_BossAina,dense,24.0,44.51
CM_BossAina,dense,25.0,47.18
CM_BossAina,dense,26.0,50.01
CM_BossAina,dense,27.0,53.01
CM_BossAina,dense,28.0,56.19
CM_BossAina,dense,29.0,59.56
CM_BossAina,dense,30.0,63.13
CM_BossAina,dense,31.0,66.92
CM_BossAina,dense,32.0,68.93
CM_BossAina,dense,33.0,71.0
CM_BossAina,dense,34.0,73.12
CM_BossAina,dense,35.0,75.32
CM_BossAina,dense,36.0,77.58
CM_BossAina,dense,37.0,79.91
CM_BossAina,dense,38.0,81.5
CM_BossAina,dense,39.0,83.13
CM_BossAina,dense,40.0,84.8
CM_BossAina,dense,41.0,86.49
CM_BossAina,dense,42.0,88.22
CM_BossAina,dense,43.0,89.99
CM_BossAina,dense,44.0,91.79
CM_BossAina,dense,45.0,93.62
CM_BossAina,dense,46.0,95.49
CM_BossAina,dense,47.0,97.4
CM_BossAina,dense,48.0,99.35
CM_BossAina,dense,49.0,101.34
CM_BossAina,dense,50.0,103.37
CM_BossAina,dense,51.0,105.43
CM_BossAina,dense,52.0,107.54
CM_BossAina,dense,53.0,109.69
CM_BossAina,dense,54.0,111.89
CM_BossAina,dense,55.0,114.12
CM_BossAina,dense,56.0,116.41
CM_BossAina,dense,57.0,118.74
CM_BossAina,dense,58.0,121.11
CM_BossAina,dense,59.0,123.53
CM_BossAina,dense,60.0,126.0
CM_BossAina,dense,61.0,128.52
CM_BossAina,dense,62.0,131.09
CM_BossAina,dense,63.0,133.72
CM_BossAina,dense,64.0,136.39
CM_BossAina,dense,65.0,139.12
CM_BossAina,dense,66.0,141.9
CM_BossAina,dense,67.0,144.74
CM_BossAina,dense,68.0,147.63
CM_BossAina,dense,69.0,150.59
CM_BossAina,dense,70.0,153.6
CM_BossAina,dense,71.0,156.67
CM_BossAina,dense,72.0,159.8
CM_BossAina,dense,73.0,163.0
CM_BossAina,dense,74.0,166.26
CM_BossAina,dense,75.0,169.58
CM_BossAina,dense,76.0,172.98
CM_BossAina,dense,77.0,176.43
CM_BossAina,dense,78.0,179.96
CM_BossAina,dense,79.0,183.56
CM_BossAina,dense,80.0,187.23
CM_BossAina,dense,81.0,190.98
CM_BossAina,dense,82.0,194.8
CM_BossAina,dense,83.0,198.69
CM_BossAina,dense,84.0,202.67
CM_BossAina,dense,85.0,206.72
CM_BossAina,dense,86.0,210.86
CM_BossAina,dense,87.0,215.07
CM_BossAina,dense,88.0,219.37
CM_BossAina,dense,89.0,223.76
CM_BossAina,dense,90.0,228.24
CM_BossAina,dense,91.0,232.8
CM_BossAina,dense,92.0,237.46
CM_BossAina,dense,93.0,242.21
CM_BossAina,dense,94.0,247.05
CM_BossAina,dense,95.0,251.99
CM_BossAina,dense,96.0,257.03
CM_BossAina,dense,97.0,262.17
CM_BossAina,dense,98.0,267.42
CM_BossAina,dense,99.0,272.76
CM_BossAina,dense,100.0,278.22
CM_BossAina,dense,101.0,283.78
CM_BossAina,dense,102.0,289.46
CM_BossAina,dense,103.0,295.25
CM_BossAina,dense,104.0,301.15
CM_BossAina,dense,105.0,307.18
CM_BossAina,dense,106.0,313.32
CM_BossAina,dense,107.0,319.59
CM_BossAina,dense,108.0,325.98
CM_BossAina,dense,109.0,332.5
CM_BossAina,dense,110.0,339.15
CM_BossAina,dense,111.0,345.93
CM_BossAina,dense,112.0,352.85
CM_BossAina,dense,113.0,359.91
CM_BossAina,dense,114.0,367.11
CM_BossAina,dense,115.0,374.45
CM_BossAina,dense,116.0,381.94
CM_BossAina,dense,117.0,389.57
CM_BossAina,dense,118.0,397.37
CM_BossAina,dense,119.0,405.31
CM_BossAina,dense,120.0,413.42
CM_BossAina,dense,121.0,421.69
CM_BossAina,dense,122.0,430.12
CM_BossAina,dense,123.0,438.72
CM_BossAina,dense,124.0,447.5
CM_BossAina,dense,125.0,456.45
CM_BossAina,dense,126.0,465.58
CM_BossAina,dense,127.0,474.89
CM_BossAina,dense,128.0,484.39
CM_BossAina,dense,129.0,494.08
CM_BossAina,dense,130.0,503.96
CM_BossAina,dense,131.0,514.04
CM_BossAina,dense,132.0,524.32
CM_BossAina,dense,133.0,534.8
CM_BossAina,dense,134.0,545.5
CM_BossAina,dense,135.0,556.41
CM_BossAina,dense,136.0,567.54
CM_BossAina,dense,137.0,578.89
CM_BossAina,dense,138.0,590.47
CM_BossAina,dense,139.0,602.27
CM_BossAina,dense,140.0,614.32
CM_BossAina,dense,141.0,626.61
CM_BossAina,dense,142.0,639.14
CM_BossAina,dense,143.0,651.92
CM_BossAina,dense,144.0,664.96
CM_BossAina,dense,145.0,678.26
CM_BossAina,dense,146.0,691.82
CM_BossAina,dense,147.0,705.66
CM_BossAina,dense,148.0,719.77
CM_BossAina,dense,149.0,734.17
CM_BossAina,dense,150.0,748.85
CM_BossAina,dense,151.0,763.83
CM_BossTroll,dense,1.0,1.0
CM_BossTroll,dense,2.0,1.31
CM_BossTroll,dense,3.0,1.85
CM_BossTroll,dense,4.0,2.6
CM_BossTroll,dense,5.0,3.67
CM_BossTroll,dense,6.0,4.05
CM_BossTroll,dense,7.0,4.66
CM_BossTroll,dense,8.0,6.11
CM_BossTroll,dense,9.0,8.0
CM_BossTroll,dense,10.0,10.49
CM_BossTroll,dense,11.0,11.23
CM_BossTroll,dense,12.0,11.96
CM_BossTroll,dense,13.0,14.47
CM_BossTroll,dense,14.0,17.51
CM_BossTroll,dense,15.0,21.18
CM_BossTroll,dense,16.0,21.92
CM_BossTroll,dense,17.0,22.98
CM_BossTroll,dense,18.0,26.77
CM_BossTroll,dense,19.0,31.19
CM_BossTroll,dense,20.0,36.34
CM_BossTroll,dense,21.0,37.37
CM_BossTroll,dense,22.0,39.61
CM_BossTroll,dense,23.0,41.99
CM_BossTroll,dense,24.0,44.51
