id,source_category,dispellable,duration_policy,ui_name,ui_description,stacking,period,provenance_origin,provenance_dev_name,provenance_source
GE_DM_MiniBoss_Engaged,dungeon_modifier,true,Infinite,,,,,datamine,,
GE_DM_Shared_CappedDifficultyDamageScale,dungeon_modifier,true,Infinite,,,,,datamine,,
GE_DM_WInterWitch_CastProjectile_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterGiantFriendly_BossChannelDamage_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterGiantFriendly_BossChannelDamage_Hidden,dungeon_modifier,true,Infinite,,,AggregateByTarget,,datamine,,
GE_DM_WinterGiantFriendly_BossChannelDamage_OutOfCombat,dungeon_modifier,true,Infinite,,,,,datamine,,
GE_DM_WinterGiantFriendly_BossChannelDamage_StayPut,dungeon_modifier,true,Infinite,,,,,datamine,,
GE_DM_WinterGiant_AutoAttackCleave_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterGiant_CastSoakDebuff_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterGiant_CastSoakDebuff_Debuff,dungeon_modifier,false,HasDuration,Icebreaker,Armor is decreased by 20% per stack,AggregateByTarget,,datamine,,
GE_DM_WinterGiant_ChannelAoePullToSelf_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterGiant_CrossAOE_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterGiant_MeleeChannelDamage_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterTrickster_AoEKnockback_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterTrickster_Charge_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterTrickster_DropBuffs_HasteAndMovementSpeedBuff,dungeon_modifier,true,HasDuration,Sugar Rush,Your Haste and Movement Speed is increased,AggregateByTarget,,datamine,,
GE_DM_WinterTrickster_DropBuffs_Landing_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterTrickster_DropBuffs_Landing_UnavoidableDamage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterTrickster_EngageCombat_HasEngaged,dungeon_modifier,true,Infinite,,,,,datamine,,
GE_DM_WinterWitch_AutoAttackMelee_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterWitch_CastAoeImmobalize_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterWitch_CastAoeImmobalize_ImmobalizeDebuff,dungeon_modifier,true,HasDuration,Immobilized,Immobilized by Frost Nova.,,,datamine,,
GE_DM_WinterWitch_CastDelayedAoeSequence_DirectDamage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterWitch_CastDelayedAoeSequence_NearbyDamage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterWitch_CastSelfAbsorbHot_Buff,dungeon_modifier,true,Infinite,The White Witch's Boon: Shield,Protected by a shield and healing over time.,AggregateByTarget,1.0,datamine,,
GE_DM_WinterWitch_ChannelAoeDamage_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DM_WinterWitch_ChannelAoeDamage_SlowDebuff,dungeon_modifier,true,HasDuration,Lingering Chill,"Movement Speed reduced by 30% per stack.

At 3 stacks Lingering Chill erupts, dealing high damage to you.",AggregateByTarget,,datamine,,
GE_DM_WinterWitch_ChannelAoeDamage_SlowDebuffOverflow,dungeon_modifier,true,,,,AggregateByTarget,,datamine,,
GE_DM_WinterWitch_EngageCombat_HasEngaged,dungeon_modifier,true,Infinite,,,,,datamine,,
GE_DR_BarbedRoot_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BarbedRoot_CastedSlam_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BarbedRoot_ChanneledAoe_ActiveTag,ability_system,true,Infinite,,,,,datamine,,
GE_DR_BarbedRoot_ChanneledAoe_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BarbedRoot_Grip_ChainProjectile,ability_system,false,HasDuration,,,AggregateByTarget,,datamine,,
GE_DR_BarbedRoot_Grip_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BarbedRoot_Grip_Immobilize,ability_system,false,HasDuration,Pulled,,AggregateByTarget,,datamine,,
GE_DR_BarbedRoot_Grip_Slow,ability_system,false,HasDuration,Leg Pulled,65% reduced movement speed.,AggregateByTarget,,datamine,,
GE_DR_BarbedRoot_RangedAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BloodfangMauler_AOECone_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BloodfangMauler_MarkedByJump,ability_system,true,HasDuration,,,AggregateBySource,,datamine,,
GE_DR_BloodfangMauler_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossCultLeader_BeamHeroDebuff_DamageIncrease,ability_system,false,Infinite,Demonic Infusion,Damage done increased by 30% and taking X damage while soaking the beam.,,,datamine,,
GE_DR_BossCultLeader_BeamHeroDebuff_Dot,ability_system,false,Infinite,,,AggregateByTarget,1.0,datamine,,
GE_DR_BossCultLeader_BeamNPCDebuff_DamageIncrease,ability_system,false,Infinite,Damage done increased by 30%.,,,,datamine,,
GE_DR_BossCultLeader_BloodPoolSlow,ability_system,true,Infinite,Demonic Pit,You are slowed and taking 100% increased damage.,,,datamine,,
GE_DR_BossCultLeader_BloodPool_SelfBuff,ability_system,false,Infinite,Demonic Empowerment,Damage dealt increased by 50%.,,,datamine,,
GE_DR_BossCultLeader_BloodPool_SelfBuff_Linger,ability_system,false,HasDuration,Sanguine Strength,Prophet Ez'rath deals increased damage.,,,datamine,,
GE_DR_BossCultLeader_ChoosenBuff,ability_system,true,Infinite,,,,,datamine,,
GE_DR_BossCultLeader_Defile_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossCultLeader_Grip_BlockOtherGripsEffect,ability_system,true,Infinite,,,,,datamine,,
GE_DR_BossCultLeader_Grip_ChainProjectile,ability_system,false,HasDuration,,,AggregateByTarget,,datamine,,
GE_DR_BossCultLeader_Grip_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossCultLeader_Grip_Immobilize,ability_system,false,HasDuration,Pulled,,AggregateByTarget,,datamine,,
GE_DR_BossCultLeader_Grip_SingleInstantPullNPC,ability_system,true,HasDuration,,,AggregateByTarget,,datamine,,
GE_DR_BossCultLeader_Grip_Slow,ability_system,false,HasDuration,Slow,65% reduced movement speed.,AggregateByTarget,,datamine,,
GE_DR_BossCultLeader_Grip_WarningOnIntendedTarget,ability_system,false,HasDuration,Hook Target,He's trying to hook you!,,,datamine,,
GE_DR_BossCultLeader_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossCultLeader_ResizingAoeCircles_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossCultLeader_ResizingAoeCircles_Dot,ability_system,false,HasDuration,Doom Flame,You are burning,,1.0,datamine,,
GE_DR_BossCultLeader_RotatingCross_Damage,ability_system,false,Infinite,Shadow Fire,Deals damage over time,AggregateByTarget,1.0,datamine,,
GE_DR_BossDemonPlant_Dormant,ability_system,false,Infinite,,,,,datamine,,
GE_DR_BossDemonPlant_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossDemonPlant_SharedHealth,ability_system,false,Infinite,Lifelink,The life force of this creature is linked to Vun'Kahr. 40% of incoming damage is dealt to Vun'kahr.,,,datamine,,
GE_DR_BossDemonPlant_SharedHealth_BossIcon,ability_system,false,Infinite,Lifelink,Vun'kahr receives 40% of the damage dealt to Slaughtervines and Twisted Roots.,,,datamine,,
GE_DR_BossDemonPlant_SharedHealth_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossDemonPlant_SpawnVine_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossDemonPlant_TankSlamAoe_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossDemonPlant_WakeUpAdds_SelfDebuff,ability_system,true,HasDuration,Slumber,Sanguivorax has slumped into a passive state and is taking increased damage.,,,datamine,,
GE_DR_BossGateWizard_AbsorbDamagePulse_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossGateWizard_DangerZoneDamage,ability_system,true,Infinite,Pentagram,Just your ordinary soul incinirating pentagram brought to you by Satan INC.,,1.0,datamine,,
GE_DR_BossGateWizard_FirePillar_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossGateWizard_FirePillar_Dot,ability_system,true,Infinite,Burning,,,1.0,datamine,,
GE_DR_BossGateWizard_FootballFromPlayer_Stun,ability_system,false,HasDuration,Stunned,,,,datamine,,
GE_DR_BossGateWizard_FootballHitPulse_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossGateWizard_Football_PlayerDamage,ability_system,true,,,,AggregateByTarget,,datamine,,
GE_DR_BossGateWizard_KickFootballDebuff,ability_system,false,HasDuration,Tainted Blood,"Damage taken increased by 20% per stack.

Tainted Blood is removed when taking Fire Damage.",AggregateByTarget,,datamine,,
GE_DR_BossGateWizard_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossGateWizard_TankDot_Bleed,ability_system,false,HasDuration,Hemorrhaging Strike,Taking damage over time.,,1.0,datamine,,
GE_DR_BossSummonedDemon_ChanneledHellfire_Absorb,ability_system,true,,,,,,datamine,,
GE_DR_BossSummonedDemon_ChanneledHellfire_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossSummonedDemon_ChanneledHellfire_Heal,ability_system,true,,,,AggregateByTarget,,datamine,,
GE_DR_BossSummonedDemon_Debuff,ability_system,true,HasDuration,Mark of Gogmon,"You take increased damage, stacking whenever you take damage.",AggregateByTarget,,datamine,,
GE_DR_BossSummonedDemon_Enrage,ability_system,true,Infinite,Enraged,Bigger and badder.,,,datamine,,
GE_DR_BossSummonedDemon_LeapSlam_BurningGround_Damage,ability_system,true,Infinite,Burning Ground,You are taking fire damage over time.,,1.0,datamine,,
GE_DR_BossSummonedDemon_LeapSlam_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossSummonedDemon_LeapSlam_FriendlyDamage,ability_system,true,,,,,,datamine,,
GE_DR_BossSummonedDemon_LeapSlam_InAir,ability_system,true,Infinite,,,,,datamine,,
GE_DR_BossSummonedDemon_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossSummonedDemon_PortalDemon_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossSummonedDemon_Portal_Demon_AoePulse_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossSummonedDemon_Portal_ShootProjectiles_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BossSummonedDemon_TankSlam_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BurningDemon_Bombardment_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BurningDemon_DemonboltVolley_Damage,ability_system,true,,,,,,datamine,,
GE_DR_BurningDemon_Immolation_SelfDot,ability_system,false,Infinite,Immolation,Taking fire damage over time,,1.0,datamine,,
GE_DR_BurningDemon_MeleeAutoAttack,ability_system,true,,,,,,datamine,,
GE_DR_CultistCaster_CastedRangedInstantProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_DR_CultistCaster_CastedRangedProjectileDot_Damage,ability_system,true,HasDuration,Wither,Taking damage over time.,,1.0,datamine,,
GE_DR_CultistCaster_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_CultistMajorCaster_CastedRangedProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_DR_CultistMajorCaster_CastedSingleTargetHeal_Heal,ability_system,true,,,,,,datamine,,
GE_DR_CultistMajorCaster_GrowingCircleCast_Damage,ability_system,true,,,,,,datamine,,
GE_DR_CultistMajorCaster_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_CultistSickle_InitialRangedAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_CultistSickle_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_DangerousBrute_Cleave_Damage,ability_system,true,,,,,,datamine,,
GE_DR_DangerousBrute_Cleave_Debuff,ability_system,false,HasDuration,Executioner's Cleave,,AggregateByTarget,,datamine,,
GE_DR_DangerousBrute_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_FlyingImp_MeleeAutoAttack,ability_system,true,,,,,,datamine,,
GE_DR_FranticImp_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_FranticImp_SingelTargetAttackAndMoveBack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_HornedDemon_Charge_Damage,ability_system,true,,,,,,datamine,,
GE_DR_HornedDemon_Enrage_Buff,ability_system,true,Infinite,Enrage,Increased damage and haste,,,datamine,,
GE_DR_HornedDemon_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_Mancatcher_AOECone_Damage,ability_system,true,,,,,,datamine,,
GE_DR_Mancatcher_Grip_Damage,ability_system,true,,,,,,datamine,,
GE_DR_Mancatcher_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_DR_Ritualist_ImmuneBuff,ability_system,true,Infinite,,,,,datamine,,
GE_DR_Ritualist_SacrificeDot,ability_system,false,HasDuration,Sacrificial Offering,Deals damage over time.,AggregateByTarget,1.0,datamine,,
GE_DR_Ritualist_TurretDot,ability_system,false,Infinite,,,AggregateByTarget,1.0,datamine,,
GE_DR_RuinsLasher_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_DR_RuinsLasher_PassiveAOEPools_Dot,ability_system,false,Infinite,Acidic Sap,,,1.0,datamine,,
GE_DR_SlaughterVine_ReflectDamage,ability_system,false,Infinite,Thorns,10% of all damage taken is also dealt to the attacker.,,,datamine,,
GE_DR_SlaughtervineArchephyte_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_DR_SlaughtervineArchephyte_SlowMovingAOE_Damage,ability_system,true,,,,,,datamine,,
GE_DR_SlaughtervineArchephyte_SlowMovingAOE_Slow,ability_system,true,Infinite,,,,,datamine,,
GE_DR_Slaughtervine_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_DR_Slaughtervine_Dormant,ability_system,false,Infinite,,,,,datamine,,
GE_Default_CancelAllAbilitiesBlockedByParentEffect,shared,true,,,,,,datamine,,
GE_Default_CancelAllSkills,shared,true,,,,,,datamine,,
GE_Default_DispelAllDebuffs,shared,true,,,,,,datamine,,
GE_Default_DispelAllEffectsBlockedByParentEffect,shared,true,,,,,,datamine,,
GE_DungeonModifier_AnomalousOrbs_BlockAllSkills_SelfDebuff,dungeon_modifier,true,Infinite,Anomalous Instability,,,,datamine,,
GE_DungeonModifier_AnomalousOrbs_Buff_Amethyst,dungeon_modifier,true,,Anomalous Residue: Amethyst,,,,datamine,,
GE_DungeonModifier_AnomalousOrbs_Buff_Base,dungeon_modifier,true,HasDuration,Anamalous,,AggregateBySource,,datamine,,
GE_DungeonModifier_AnomalousOrbs_Buff_Diamond,dungeon_modifier,true,HasDuration,Anomalous Residue: Diamond,,AggregateBySource,,datamine,,
GE_DungeonModifier_AnomalousOrbs_Buff_Emerald,dungeon_modifier,true,HasDuration,Anomalous Residue: Emerald,,AggregateBySource,,datamine,,
GE_DungeonModifier_AnomalousOrbs_Buff_Ruby,dungeon_modifier,true,HasDuration,Anomalous Residue: Ruby,,AggregateBySource,,datamine,,
GE_DungeonModifier_AnomalousOrbs_Buff_Sapphire,dungeon_modifier,true,HasDuration,Anomalous Residue: Sapphire,,AggregateBySource,,datamine,,
GE_DungeonModifier_AnomalousOrbs_Buff_Topaz,dungeon_modifier,true,HasDuration,Anomalous Residue: Topaz,,AggregateBySource,,datamine,,
GE_DungeonModifier_AnomalousOrbs_Orb_Damage,dungeon_modifier,true,,,,,1.0,datamine,,
GE_DungeonModifier_BloodShardVolley_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DungeonModifier_BloodShardVolley_HeroStackingExpertiseBuff,dungeon_modifier,true,HasDuration,Imbued Blood,+1% Expertise per stack,AggregateByTarget,,datamine,,
GE_DungeonModifier_Carnage_HeroBuff,dungeon_modifier,true,Infinite,,,AggregateByTarget,,datamine,,
GE_DungeonModifier_Carnage_HeroDebuffDot,dungeon_modifier,true,Infinite,Curse: Carnage,"Stack count reflects the damage that <bold>Carnage</> is dealing to that player.

Every 1 stack indicates that player is taking damage equal to 1% of their max health every 3 seconds.",AggregateByTarget,1.5,datamine,,
GE_DungeonModifier_Carnage_TeamLifeTapHeal,dungeon_modifier,true,,,,,,datamine,,
GE_DungeonModifier_ColdSnap_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DungeonModifier_ColdSnap_Root,dungeon_modifier,true,HasDuration,Binding Ice,You are immobilized in ice.,,,datamine,,
GE_DungeonModifier_ColdSnap_Stun,dungeon_modifier,true,HasDuration,Binding Ice: Freeze,Unable to move or perform any actions.,,,datamine,,
GE_DungeonModifier_ColdSnap_TargetMarker,dungeon_modifier,true,Infinite,Binding Ice,Upon expiration all players and enemies within the radius take frost magic damage and you are rooted for 4 seconds.,,,datamine,,
GE_DungeonModifier_HolyTrinityNerf_EnemyHealthModifier,other,true,Infinite,HolyTrinityNerf: Enemy Max Health Modified,,AggregateByTarget,,datamine,,
GE_DungeonModifier_HolyTrinityNerf_EnemyPowerModifier,other,true,Infinite,HolyTrinityNerf: Enemy Power Modified,,AggregateByTarget,,datamine,,
GE_DungeonModifier_HolyTrinityNerf_HeroDamageModifier,other,true,Infinite,HolyTrinityNerf: Hero Damage Modified,,AggregateByTarget,,datamine,,
GE_DungeonModifier_HolyTrinityNerf_HeroIncomingHealingAndAbsorbModifier,other,true,Infinite,"HolyTrinityNerf: Hero Healing, Absorb and Life Steal Taken Modified",,AggregateByTarget,,datamine,,
GE_DungeonModifier_HolyTrinityNerf_MoreHealersEnemyDebuff,other,true,Infinite,NO DPS: Ramping Damage Amp,,AggregateByTarget,,datamine,,
GE_DungeonModifier_HolyTrinityNerf_NoDpsEnemyDebuff_IncomingDamageScaler,other,true,Infinite,HolyTrinityNerf: Damage Ramping Mod,,AggregateByTarget,,datamine,,
GE_DungeonModifier_HolyTrinityNerf_NoHealerBuff,other,true,Infinite,NO HEALER: +20% Life Steal,,AggregateByTarget,,datamine,,
GE_DungeonModifier_HolyTrinityNerf_NoTankBuff,other,true,Infinite,"NO TANK BUFF: 
Physical Damage Reduction
Magical Damage Reduction
Increased Damage taken from AoEs
When your Defensive buff runs out, you loose 50% of your threat to all enemies.
",,AggregateByTarget,,datamine,,
GE_DungeonModifier_MeteorRain_Fragment_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DungeonModifier_MeteorRain_Fragment_Stun,dungeon_modifier,true,HasDuration,Stunned,You are stunned.,AggregateByTarget,,datamine,,
GE_DungeonModifier_MeteorRain_Meteor_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DungeonModifier_MeteorRain_Meteor_Stun,dungeon_modifier,true,HasDuration,Stunned,You are stunned.,AggregateByTarget,,datamine,,
GE_DungeonModifier_ShadowLord_MeleeAutoAttack_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DungeonModifier_ShadowLord_OnDeathGrantBuff_Buff,dungeon_modifier,false,HasDuration,Shadow's Defeat,"You deal 20% increased damage, gain 20% Haste and 20% Movement Speed.",AggregateByTarget,,datamine,,
GE_DungeonModifier_ShadowLord_TickingAoE_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DungeonModifier_ShadowLord_TickingAoE_Debuff,dungeon_modifier,false,HasDuration,Shadow Lord's Weakness,Increases damage received by The Shadow Lord's pulsing aura by 5% for each stack.,AggregateByTarget,,datamine,,
GE_DungeonModifier_StoneSkin_DeathAbility_Dot,dungeon_modifier,true,HasDuration,Stone Skin,Applies 10% of exploded enemy health over 6 seconds. Does not stack or get replaced. This effect is only replaced if a weaker dot was already active,,1.0,datamine,,
GE_DungeonModifier_StoneSkin_EnemyMaxHealthbuff,dungeon_modifier,true,Infinite,Stone Skin,This enemy has 30% increased Max Health and explodes on death dealing 15% of their max health in Physical Damage to all other enemies and bosses,,,datamine,,
GE_DungeonModifier_StoneSkin_HeroBuff,dungeon_modifier,true,Infinite,,,AggregateByTarget,,datamine,,
GE_DungeonModifier_StormShield_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DungeonModifier_StormShield_ShieldBuff_Buff,dungeon_modifier,true,HasDuration,Storm Shield,50% reduced damage taken.,,,datamine,,
GE_DungeonModifier_StormShield_ShieldBuff_CritBonusBuff,dungeon_modifier,true,HasDuration,Storm's Fury,+20% Critical Strike chance.,AggregateByTarget,,datamine,,
GE_DungeonModifier_StormShield_ShieldBuff_DR,dungeon_modifier,true,Infinite,,,,,datamine,,
GE_DungeonModifier_StormShield_ShieldBuff_Link,dungeon_modifier,true,Infinite,,,AggregateByTarget,,datamine,,
GE_DungeonModifier_Truesight_Damage,dungeon_modifier,true,,,,,,datamine,,
GE_DungeonModifier_Truesight_PlayerBuff,dungeon_modifier,true,HasDuration,Might of the Heskyr,,AggregateByTarget,,datamine,,
GE_DungeonModifier_Truesight_Truesight,dungeon_modifier,false,HasDuration,Truesight,,,,datamine,,
GE_DungeonModifier_Truesight_Truesight_Duration,dungeon_modifier,false,HasDuration,Truesight,,,,datamine,,
GE_DungeonModifier_WinterGiant_BoonActivated,dungeon_modifier,true,Infinite,Ghorn's Boon,Ghorn will join you periodically while in a boss encounter and attack the boss with his formidable hammer.,AggregateByTarget,,datamine,,
GE_DungeonModifier_WinterTrickster_BoonActivated,dungeon_modifier,true,Infinite,Krumbug's Bag of Tricks,"Each time you deal damage to any enemy, you have a chance to release a wind-up mouse to charge at the enemy, exploding upon arrival for damage to the target and nearby enemies.",AggregateByTarget,,datamine,,
