name,definitions_ordinal,calculation_modifiers_ordinal,magnitude_scalars_ordinal,role,value,curve_table,curve_row,registry_type
CRIntellectDamageCalculation,24,0,0,magnitude,1.0,,DD_NightboundMagi.CastedPartyAoeDebuff.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,24,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,24,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,24,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,25,0,0,magnitude,1.0,,DD_NightboundMagi.CastedRangedProjectileInstantDamage.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,25,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,25,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,25,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,27,0,0,magnitude,1.0,,DD_WitheringMagi.CastedRangedProjectileInstantDamage.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,27,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,27,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,27,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,28,0,0,magnitude,1.0,,DD_WitheringMagi.CastedRangedProjectileDOT.Debuff.IntCoefficient,AbilityConstants
CRIntellectDamageCalculation,28,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,28,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,28,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,29,0,0,magnitude,1.0,,DM_WinterTrickster.ThrowBomb.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,30,0,0,magnitude,1.0,,DM_WinterTrickster.JumpToCollectBuffs.LandingAoE.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,31,0,0,magnitude,1.0,,DM_WinterTrickster.JumpToCollectBuffs.LandingUnavoidableDamage.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,32,0,0,magnitude,1.0,,DR_BarbedRoot.ChanneledAoe.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,32,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,32,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,32,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,33,0,0,magnitude,1.0,,DR_BossCultLeader.SoakBeam.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,34,0,0,magnitude,1.0,,DR_BossCultLeader.Defile.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,34,2,0,magnitude,0.01,,,
CRIntellectDamageCalculation,35,0,0,magnitude,1.0,,DR_BossCultLeader.RotatingCrossAbility.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,36,0,0,magnitude,1.0,,DR_BossGateWizard.AbsorbDamagePulse.IntCoefficient,AbilityConstants
CRIntellectDamageCalculation,36,1,0,magnitude,1.0,,DR_BossGateWizard.AbsorbDamagePulse.Spread,AbilityConstants
CRIntellectDamageCalculation,37,0,0,magnitude,1.0,,DR_BossGateWizard.SafeDangerZones.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,38,0,0,magnitude,1.0,,DR_BossGateWizard.FirePillar.Debuff.IntCoefficient,AbilityConstants
CRIntellectDamageCalculation,39,0,0,magnitude,1.0,,DR_BossSummonedDemon_Portal.ShootProjectiles.IntCoefficient,AbilityConstants
CRIntellectDamageCalculation,39,1,0,magnitude,1.0,,DR_BossSummonedDemon_Portal.ShootProjectiles.Spread,AbilityConstants
CRIntellectDamageCalculation,40,0,0,magnitude,1.0,,DR_BurningDemon.DemonboltVolley.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,40,1,0,magnitude,1.0,,DR_BurningDemon.DemonboltVolley.Spread,AbilityConstants
CRIntellectDamageCalculation,40,2,0,coefficient,1.0,,,
CRIntellectDamageCalculation,40,2,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,40,2,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,41,0,0,magnitude,1.0,,DR_CultistCaster.CastedRangedProjectileInstantDamage.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,41,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,41,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,41,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,42,0,0,magnitude,1.0,,DR_CultistCaster.CastedRangedProjectileDOT.Debuff.IntCoefficient,AbilityConstants
CRIntellectDamageCalculation,42,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,42,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,42,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,43,0,0,magnitude,1.0,,DR_CultistMajorCaster.CastedRangedProjectile.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,43,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,43,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,43,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,44,0,0,magnitude,1.0,,DR_CultistMajorCaster.GrowingCircleCast.IntCoefficient,AbilityConstants
CRIntellectDamageCalculation,44,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,44,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,44,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,45,0,0,magnitude,1.0,,DR_BossCultLeader.RitualistSacrificeDebuff.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,46,0,0,magnitude,1.0,,DR_BossCultLeader.RitualistTurret.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,47,0,0,magnitude,1.0,,DR_RuinsLasher.PassiveAOEPools.Pool.IntellectCoefficientPerTick,AbilityConstants
CRIntellectDamageCalculation,48,0,0,magnitude,1.0,,Environmental.Hazard.LightningBolts.DamageCoefficient,AbilityConstants
CRIntellectDamageCalculation,49,0,0,magnitude,1.0,,FK_BossElfDragon.AutoAttack.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,50,0,0,magnitude,1.0,,FK_BossElfDragon.FierySoak.PoolAOE.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,50,1,0,magnitude,0.01,,,
CRIntellectDamageCalculation,51,0,0,magnitude,1.0,,FK_BossElfDragon.FierySoak.Soak.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,51,2,0,magnitude,0.01,,,
CRIntellectDamageCalculation,52,0,0,magnitude,1.0,,FK_BossElfDragon.KnockbackCone.AoeDamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,52,1,0,magnitude,0.01,,,
CRIntellectDamageCalculation,53,0,0,magnitude,1.0,,FK_BossElfDragon.MultiDash.ArrivalAOE.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,53,1,0,magnitude,0.01,,,
CRIntellectDamageCalculation,54,0,0,magnitude,1.0,,FK_BossElfDragon.ShrinkingArena.Debuff.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,55,0,0,magnitude,1.0,,FK_BossFreezingWaterLord.ExplosiveOrb.ExplosionIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,56,0,0,magnitude,1.0,,FK_BossFreezingWaterLord.ExplosiveOrb.PeriodicAoeDamage.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,57,0,0,magnitude,1.0,,FK_BossFreezingWaterLord.FreezingCone.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,58,0,0,magnitude,1.0,,FK_BossFreezingWaterLord.FreezingCone.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,58,1,0,magnitude,1.0,,FK_BossFreezingWaterLord.FreezingCone.WetDamageMultiplier,AbilityConstants
CRIntellectDamageCalculation,59,0,0,magnitude,1.0,,FK_BossFreezingWaterLord.GreaterWaterNova.Dot.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,59,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,59,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,59,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,60,0,0,magnitude,1.0,,FK_BossFreezingWaterLord.IceSoak.PostEffect.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,61,0,0,magnitude,1.0,,FK_BossFreezingWaterLord.IceSoak.InitialEffect.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,61,2,0,magnitude,0.01,,,
CRIntellectDamageCalculation,62,0,0,magnitude,1.0,,FK_BossRangerCaptain.BigCross.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,63,0,0,magnitude,1.0,,FK_BossRangerCaptain.ExplosiveShot.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,63,1,0,magnitude,0.01,,,
CRIntellectDamageCalculation,64,0,0,magnitude,1.0,,FK_BossRangerCaptain.HailOfArrows.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,65,0,0,magnitude,1.0,,FK_BossRangerCaptain.HailOfArrows.Debuff.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,65,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,65,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,65,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,66,0,0,magnitude,1.0,,FK_BossRangerCaptain.IceTrap.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,67,0,0,magnitude,1.0,,FK_ElfCleric.DrainLife.HealPercentage,AbilityConstants
CRIntellectDamageCalculation,67,1,0,magnitude,1.0,,FK_ElfCleric.DrainLife.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,67,2,0,coefficient,1.0,,,
CRIntellectDamageCalculation,67,2,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,67,2,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,68,0,0,magnitude,1.0,,FK_ElfCleric.Redemption.BurstDamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,68,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,68,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,68,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,69,0,0,magnitude,1.0,,FK_ElfCleric.Redemption.DoTDamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,69,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,69,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,69,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,70,0,0,magnitude,1.0,,FK_ElfCleric.SoulBolt.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,70,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,70,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,70,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,71,0,0,magnitude,1.0,,FK_ElfDuelist.IceBreaker.DamageCoefficient,AbilityConstants
CRIntellectDamageCalculation,71,1,0,magnitude,0.01,,,
CRIntellectDamageCalculation,72,0,0,magnitude,1.0,,FK_ElfGuard.ShatteringBarrier.AoeDamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,72,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,72,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,72,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,73,0,0,magnitude,1.0,,FK_ElfIllusionist.CastSingleFrost.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,73,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,73,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,73,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,74,0,0,magnitude,1.0,,FK_ElfIllusionist.ChanneledDamageAoe.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,74,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,74,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,74,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,75,0,0,magnitude,1.0,,FK_ElfIllusionist.ExplosiveOrb.ExplosionIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,76,0,0,magnitude,1.0,,FK_ElfIllusionist.ExplosiveOrb.PeriodicAoeDamage.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,77,0,0,magnitude,1.0,,FK_ElfRanger.IceTrap.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,78,0,0,magnitude,1.0,,FK_ElfRanger.RapidFire.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,79,0,0,magnitude,1.0,,FK_ElfShardling.DeathExplosion.Debuff.IntellectCoefficientPerTick,AbilityConstants
CRIntellectDamageCalculation,79,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,79,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,79,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,80,0,0,magnitude,1.0,,FM_AshenArsonist.Cone.Damage.IntCoefficient,AbilityConstants_ForestMeadow
CRIntellectDamageCalculation,80,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,80,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,80,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,81,0,0,magnitude,1.0,,FM_OrcCaster.CastProjectile.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRIntellectDamageCalculation,81,1,0,magnitude,1.0,,,AbilityConstants_ForestMeadow
CRIntellectDamageCalculation,82,0,0,magnitude,1.0,,FM_Invoker.CastedRangedProjectileInstantDamage.IntellectCoefficient,AbilityConstants_ForestMeadow
CRIntellectDamageCalculation,82,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,82,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,82,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,83,0,0,magnitude,1.0,,FM_OrcCaster.CastProjectile.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRIntellectDamageCalculation,83,1,0,magnitude,1.0,,,AbilityConstants_ForestMeadow
CRIntellectDamageCalculation,84,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.CastedDotBoostProjectile.DirectDamage.IntellectCoefficient,
CRIntellectDamageCalculation,84,2,0,magnitude,1.0,,Firemage.CastedDotBoostProjectile.Talent.IncreasedCritChance,AbilityConstants
CRIntellectDamageCalculation,84,3,0,magnitude,1.0,,Firemage.CastedDotBoostProjectile.Talent.IncreasedCritChance.AdditionalCritChance,AbilityConstants
CRIntellectDamageCalculation,85,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.CastedPlacedAoe.Damage.IntellectCoefficient,
CRIntellectDamageCalculation,85,2,0,coefficient,1.0,,,
CRIntellectDamageCalculation,85,2,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,85,2,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,86,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.CastedSingleDot.DamageIntellectCoefficient,
CRIntellectDamageCalculation,86,1,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.Talent.IncreasedDotCritChance.CritChanceIncrease,
CRIntellectDamageCalculation,86,2,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.CastedSingleDot.Talent.IncreasedDamage.DamageScaler,
CRIntellectDamageCalculation,87,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.CastedSingleHeavyDot.DamageIntellectCoefficient,
CRIntellectDamageCalculation,87,1,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.Talent.IncreasedDotCritChance.CritChanceIncrease,
CRIntellectDamageCalculation,87,2,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.CastedSingleDot.Talent.IncreasedDamage.DamageScaler,
CRIntellectDamageCalculation,88,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.ChanneledForwardAoeDamage.IntellectCoefficient,
CRIntellectDamageCalculation,89,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.ChanneledForwardAoeDamage.DotIntellectCoefficientPerTick,
CRIntellectDamageCalculation,89,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,89,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,89,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,89,2,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.Talent.IncreasedDotCritChance.CritChanceIncrease,
CRIntellectDamageCalculation,90,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.FireFrog.DirectDamage.DamageIntellectCoefficient,
CRIntellectDamageCalculation,90,3,0,magnitude,1.0,,Firemage.FireFrogs.Ability.Talent.DirectDamageIncrease.DamageScale,AbilityConstants
CRIntellectDamageCalculation,91,0,0,magnitude,1.0,,Firemage.InstantDoubleDotSelfBuff.InstantCastedSingleDot.MainTargetBonus.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,91,1,0,magnitude,1.0,,Firemage.InstantDoubleDotSelfBuff.Talent.AdditionalHitDamageIncreased,AbilityConstants
CRIntellectDamageCalculation,92,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.InstantSingleDisorient.Damage.IntellectCoefficient,
CRIntellectDamageCalculation,93,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.InstantSingleTargetDot.IntellectCoefficientPerTick,
CRIntellectDamageCalculation,93,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,93,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,93,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,93,2,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.Talent.IncreasedDotCritChance.CritChanceIncrease,
CRIntellectDamageCalculation,94,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Firemage.PlacedProjectileAoe.AoeDamageIntellectCoefficient,
CRIntellectDamageCalculation,94,2,0,magnitude,1.0,,Firemage.PlacedProjectileAoe.Talent.PlacedProjectileAoeHasCharges.CastedDotDetonateChargeRecoveryProc.CritChanceIncrease,AbilityConstants
CRIntellectDamageCalculation,95,0,0,magnitude,1.0,,IC_BossMagistrate.FrigidMist.Damage.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,95,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,95,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,95,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,95,2,0,magnitude,0.01,,,
CRIntellectDamageCalculation,96,0,0,magnitude,1.0,,IC_BossMagistrate.Frostbolt.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,96,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,96,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,96,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,96,2,0,magnitude,0.01,,,
CRIntellectDamageCalculation,97,0,0,magnitude,1.0,,IC_BossMagistrate.IceSpikes.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,98,0,0,magnitude,1.0,,IC_BossMagistrate.KnockbackCone.AoeDamage.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,99,0,0,magnitude,1.0,,IC_BossMagistrate.Redemption.Dot.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,99,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,99,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,99,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,100,0,0,magnitude,1.0,,IC_BossMagistrate.Redemption.ShootProjectilesOnExpired.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,101,0,0,magnitude,1.0,,IC_GlacialSprite.PassiveAOEPools.Pool.IntellectCoefficientPerTick,AbilityConstants
CRIntellectDamageCalculation,102,0,0,magnitude,1.0,,IC_Healer.TwoTargetDot.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,102,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,102,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,102,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,103,0,0,magnitude,1.0,,IC_Healer.HighThreatChannel.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,103,1,0,coefficient,1.0,,,
CRIntellectDamageCalculation,103,1,1,pre_multiply_additive,0.0,,,
CRIntellectDamageCalculation,103,1,2,post_multiply_additive,0.0,,,
CRIntellectDamageCalculation,104,0,0,magnitude,1.0,,JS_NPCRime.CastProjectile.IntCoefficient,AbilityConstants
CRIntellectDamageCalculation,104,1,0,magnitude,1.0,,JS_NPCRime.CastProjectile.Spread,AbilityConstants
CRIntellectDamageCalculation,104,2,0,magnitude,1.0,,JS_NPCRime.CastProjectile.DamageThreatMultiplier,AbilityConstants
CRIntellectDamageCalculation,105,0,0,magnitude,1.0,,JS_NPCRime.ChanneledDamageBeam.IntCoefficient,AbilityConstants
CRIntellectDamageCalculation,105,1,0,magnitude,1.0,,JS_NPCRime.ChanneledDamageBeam.Spread,AbilityConstants
CRIntellectDamageCalculation,105,2,0,magnitude,1.0,,JS_NPCRime.ChanneledDamageBeam.DamageThreatMultiplier,AbilityConstants
CRIntellectDamageCalculation,106,0,0,magnitude,1.0,,JS_NPCRime.OnTargetPulsatingAoe.DamageIntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,106,1,0,magnitude,1.0,,JS_NPCRime.OnTargetPulsatingAoe.DamageThreatMultiplier,AbilityConstants
CRIntellectDamageCalculation,107,0,0,magnitude,1.0,,JS_NPCSylvie.CastProjectile.IntCoefficient,AbilityConstants
CRIntellectDamageCalculation,107,1,0,magnitude,1.0,,JS_NPCSylvie.CastProjectile.Spread,AbilityConstants
CRIntellectDamageCalculation,108,0,0,magnitude,1.0,,JS_TutorialTroll.Cone.Damage.IntCoefficient,AbilityConstants
CRIntellectDamageCalculation,108,1,0,magnitude,1.0,,JS_TutorialTroll.Cone.Damage.Spread,AbilityConstants
CRIntellectDamageCalculation,109,0,0,magnitude,1.0,,JS_TutorialTroll.PassiveAOEPools.Pool.IntellectCoefficientPerTick,AbilityConstants
CRIntellectDamageCalculation,109,1,0,magnitude,1.0,,JS_TutorialTroll.PassiveAOEPools.Pool.Spread,AbilityConstants
CRIntellectDamageCalculation,110,0,0,magnitude,1.0,,Lisa.CastedProjectileDamageIncreaseDebuff.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,110,1,0,magnitude,1.0,,Lisa.CastedProjectileDamageIncreaseDebuff.Talent.ChargesAndCrit.AdditionalCritChance,AbilityConstants
CRIntellectDamageCalculation,111,0,0,magnitude,1.0,,Lisa.CastedSingleTargetProjectile.IntellectCoefficient,AbilityConstants
CRIntellectDamageCalculation,111,2,0,magnitude,1.0,,Lisa.CastedProjectileDamageIncreaseDebuff.Talent.AbilityDamageIncrease.CastedSingleTargetProjectile.AdditionalCritChance,AbilityConstants
