id,modifiers_ordinal,attribute,op,value_known,value_curve_ref,value_default,value_unresolved_reason,magnitude_type,detail,detail_kind,detail_data_tag,detail_data_name,detail_calculation_class,detail_coefficient,detail_backing_attribute,detail_pre_add,detail_post_add,detail_source
GE_Mosse_Talent_TurretChannelHeal_FocusTargetIncreasedDamage_OwnerEffect,0,IncomingDamageMultiplier,MultiplyCompound,2.5,,,,ScalableFloat,registry::Mosse.TurretChannelHeal.Talent.FocusTargetIncreasedDamage.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Mosse_Talent_TurretChannelHeal_ReducedSpeedAoeDebuff_AttackSpeedDebuff,0,AttackSpeed,Division,1.5,,,,ScalableFloat,registry::Mosse.TurretChannelHeal.Talent.ReducedSpeedAoeDebuff.AttackSpeedDivider,scalable_float_reference,,,,,,,,
GE_Mosse_Talent_TurretChannelHeal_ReducedSpeedAoeDebuff_SlowDebuff,0,MoveSpeed,Division,1.5,,,,ScalableFloat,registry::Mosse.TurretChannelHeal.Talent.ReducedSpeedAoeDebuff.MovementSpeedDivider,scalable_float_reference,,,,,,,,
GE_Mosse_TurretChannelHeal_Debuff,0,DamageScale,MultiplyCompound,0.8,,,,ScalableFloat,registry::Mosse.TurretChannelHeal.Debuff.OutgoingDamageScale,scalable_float_reference,,,,,,,,
GE_Mosse_TurretChannelHeal_ManaCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mount_Mounted,0,MoveSpeed,Multiplicitive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.MovementSpeed,None,,,,,,
GE_NPCAttributesBase,0,BlockDamageReductionFlat,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_NPCAttributesBase,1,BlockDamageReductionMultiplier,Multiplicitive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_NPC_MalevolentSpirits_OnDeathAbility_ReplenishHealthandMana_Effect,0,Mana,Additive,0.5,,,,AttributeBased,,attribute_based,,,,0.5,MaxMana,0.0,0.0,Target
GE_NPC_MalevolentSpirits_Spirit_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.5,,,,ScalableFloat,registry::MalevolentSpirits.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_NPC_MalevolentSpirits_Spirit_Buff,1,Haste,Multiplicitive,1.2,,,,ScalableFloat,registry::MalevolentSpirits.HasteMultiplier,scalable_float_reference,,,,,,,,
GE_NP_BossHellcaller_MinHealth,0,MinHealth,Override,0.01,,,,AttributeBased,,attribute_based,,,,0.01,MaxHealth,0.0,0.0,Target
GE_NP_BullyBasher_BuffAllies_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.5,,,,ScalableFloat,registry::NP_BullyBasher.BuffAllies.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_NP_HalfMancatcher_Grip_Slow,0,MoveSpeed,MultiplyCompound,0.35,,,,ScalableFloat,registry::NP_HalfMancatcher.Grip.Slow.MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_PR_BarbarousLasher_ReflectDamage,0,TargetDamageReflect,Additive,0.15,,,,ScalableFloat,registry::PR_BarbarousLasher.ReflectDamage.Fraction,scalable_float_reference,,,,,,,,
GE_PR_BarbarousLasher_ShatterArmor_Debuff,0,Armor,Multiplicitive,0.9,,,,ScalableFloat,registry::PR_BarbarousLasher.ShatterArmor.ArmorMultiplier,scalable_float_reference,,,,,,,,
GE_PR_BossAnchor_CastedGrowingTankWave_Slow,0,MoveSpeed,MultiplyCompound,0.3,,,,ScalableFloat,registry::PR_BossAnchor.CastedGrowingTankWave.DebuffSlow.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_PR_BossAnchor_CastedGrowingTankWave_Slow,1,Haste,Additive,0.5,,,,ScalableFloat,registry::PR_BossAnchor.CastedGrowingTankWave.DebuffSlow.HasteReduction,scalable_float_reference,,,,,,,,
GE_PR_BossAnchor_HighTide_SlowAndKillMyMinions,0,MoveSpeed,Multiplicitive,0.3,,,,ScalableFloat,registry::PR_BossAnchor.HighTide.NPCMoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_PR_BossAnchor_PeriodicMultiSoak_Debuff,0,IncomingHealMultiplier,Multiplicitive,0.5,,,,ScalableFloat,registry::PR_BossAnchor.PeriodicMultiSoak.Debuff.IncomingHealScaler,scalable_float_reference,,,,,,,,
GE_PR_BossPirateCaptain_BecomeGhost_NoMinHealth,0,MinHealth,Override,0.0,,,,ScalableFloat,,,,,,,,,,
GE_PR_BossPirateCaptain_DebuffAoePool_PoolSlow,0,MoveSpeed,Multiplicitive,0.5,,,,ScalableFloat,registry::PR_BossPirateCaptain.DebuffAoePool.Pool.Debuff.MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_PR_BossPirateCaptain_ObstacleCourse_PlayerGhost,0,DamageScale,MultiplyCompound,1.0,,,,ScalableFloat,registry::PR_BossPirateCaptain.ObstacleCourse.Debuff.DamageScale,scalable_float_reference,,,,,,,,
GE_PR_BossPirateCaptain_ObstacleCourse_PlayerGhost,1,MoveSpeed,Multiplicitive,1.5,,,,ScalableFloat,registry::PR_BossPirateCaptain.ObstacleCourse.Debuff.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_PR_BossPirateCaptain_ObstacleCourse_ReturnBuff,0,DamageScale,MultiplyCompound,1.2,,,,ScalableFloat,registry::PR_BossPirateCaptain.ObstacleCourse.ReturnBuff.DamageScale,scalable_float_reference,,,,,,,,
GE_PR_BossPirateCaptain_ObstacleCourse_ReturnBuff,1,HealScale,MultiplyCompound,1.2,,,,ScalableFloat,registry::PR_BossPirateCaptain.ObstacleCourse.ReturnBuff.HealScale,scalable_float_reference,,,,,,,,
GE_PR_BossPirateCaptain_Spin_Slow,0,MoveSpeed,Multiplicitive,0.25,,,,ScalableFloat,registry::PR_BossPirateCaptain.Spin.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_PR_BossTreasureDemon_Ball_AbsorbedCoin,0,MoveSpeed,Multiplicitive,0.0125,,,,ScalableFloat,registry::PR_BossTreasureDemon_Ball.AbsorbCoins.SlowPerCoin,scalable_float_reference,,,,,,,,
GE_PR_BossTreasureDemon_Ball_AbsorbedCoin,1,SizeScale,Additive,0.075,,,,ScalableFloat,registry::PR_BossTreasureDemon_Ball.AbsorbCoins.SizeIncreasePerCoin,scalable_float_reference,,,,,,,,
GE_PR_BossTreasureDemon__StackingSelfBuff,0,Haste,Additive,0.006,,,,ScalableFloat,registry::PR_BossTreasureDemon.CastedRangedProjectile.RampingDamageDebuff.HasteIncrease,scalable_float_reference,,,,,,,,
GE_PR_FoB_ChanneledSlowedMoveToTarget_Slow,0,MoveSpeed,Multiplicitive,0.25,,,,ScalableFloat,registry::PR_FoB.ChanneledSlowedMoveToTarget.MoveSpeedScale,scalable_float_reference,,,,,,,,
GE_PR_PirateGrunt_ChanneledAoe_SelfSlow,0,MoveSpeed,Multiplicitive,0.2,,,,ScalableFloat,registry::PR_PirateGrunt.ChanneledAoe.SelfSlow.SpeedScale,scalable_float_reference,,,,,,,,
GE_PR_PossessedArmor_ChanneledSelfBuff_SelfBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.2,,,,ScalableFloat,registry::PR_PossessedArmor.ChanneledSelfBuff.DamageReduction,scalable_float_reference,,,,,,,,
GE_PR_PossessedArmor_RampingDamageDebuff_Buff,0,Haste,Multiplicitive,1.04,,,,ScalableFloat,registry::PR_PossessedArmor.RampingDamageDebuff.HasteIncrease,scalable_float_reference,,,,,,,,
GE_PR_ShipRat_MoveToTarget_Buff,0,MoveSpeed,Multiplicitive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_PR_ShipRat_SaveSelf,0,Health,Override,1.0,,,,AttributeBased,,attribute_based,,,,1.0,MaxHealth,0.0,0.0,Source
GE_PR_WaterCaster_CastedAoeProjectile_Slow,0,MoveSpeed,MultiplyCompound,0.2,,,,ScalableFloat,registry::PR_WaterCaster.CastedAoeProjectile.Projectile.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_Perk_DamageReductionOrMoveSpeed_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.8,,,,ScalableFloat,registry::Perk.DamageReductionOrMoveSpeed.Healer.IncomingDamageReduction,scalable_float_reference,,,,,,,,
GE_Perk_DamageReductionOrMoveSpeed_Buff,1,MoveSpeed,Multiplicitive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.MovementSpeed,None,,,,,,
GE_Perk_DamageReductionOrMoveSpeed_BuffDurational,0,IncomingDamageMultiplier,MultiplyCompound,0.88,,,,ScalableFloat,registry::Perk.DamageReductionOrMoveSpeed.Tank.IncomingDamageReduction,scalable_float_reference,,,,,,,,
GE_Perk_DamageReductionOrMoveSpeed_BuffDurational,1,MoveSpeed,Multiplicitive,1.3,,,,ScalableFloat,registry::Perk.DamageReductionOrMoveSpeed.Healer.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_Perk_InstantHealDamageReductionBuff_Buff,0,IncomingDamageMultiplier,MultiplyCompound,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.DamageReduction,None,,,,,,
GE_Perk_MagicDamageReductionBuff_Buff,0,MagicalIncomingDamageMultiplier,MultiplyCompound,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.DamageReduction,None,,,,,,
GE_Perk_Passive_IncomingAoeDamageReduction,0,Avoidance,Additive,0.2,,,,ScalableFloat,registry::Perk.Passive.IncomingAoeDamageReduction.AdditionalReduction,scalable_float_reference,,,,,,,,
GE_Perk_Passive_IncreasedArmor,0,Armor,Multiplicitive,1.35,,,,ScalableFloat,registry::Perk.Passive.IncreasedArmor.ArmorMultiplier,scalable_float_reference,,,,,,,,
GE_Perk_Passive_ReducedIncomingMagicDamage,0,MagicDamageReduction,Additive,0.1,,,,ScalableFloat,registry::Perk.Passive.IncreasedIncomingMagicDamage.AdditionalReduction,scalable_float_reference,,,,,,,,
GE_PrimaryAttributeAgility,0,PrimaryAttribute,Additive,1.0,,,,AttributeBased,,attribute_based,,,,1.0,Agility,0.0,0.0,Source
GE_PrimaryAttributeAgility,1,Agility,Additive,1.0,,,,AttributeBased,,attribute_based,,,,1.0,PrimaryAttributeFlatBonus,0.0,0.0,Source
GE_PrimaryAttributeAgility,2,Agility,MultiplyCompound,1.0,,,,AttributeBased,,attribute_based,,,,1.0,PrimaryAttributeMultiplier,0.0,0.0,Source
GE_PrimaryAttributeIntellect,0,PrimaryAttribute,Additive,1.0,,,,AttributeBased,,attribute_based,,,,1.0,Intellect,0.0,0.0,Source
GE_PrimaryAttributeIntellect,1,Intellect,Additive,1.0,,,,AttributeBased,,attribute_based,,,,1.0,PrimaryAttributeFlatBonus,0.0,0.0,Source
GE_PrimaryAttributeIntellect,2,Intellect,MultiplyCompound,1.0,,,,AttributeBased,,attribute_based,,,,1.0,PrimaryAttributeMultiplier,0.0,0.0,Source
GE_PrimaryAttributeStrength,0,PrimaryAttribute,Additive,1.0,,,,AttributeBased,,attribute_based,,,,1.0,Strength,0.0,0.0,Source
GE_PrimaryAttributeStrength,1,Strength,Additive,1.0,,,,AttributeBased,,attribute_based,,,,1.0,PrimaryAttributeFlatBonus,0.0,0.0,Source
GE_PrimaryAttributeStrength,2,Strength,MultiplyCompound,1.0,,,,AttributeBased,,attribute_based,,,,1.0,PrimaryAttributeMultiplier,0.0,0.0,Source
GE_RelicPower_CastedSingleTargetRevive_SetHealthAndMana,0,Health,Override,0.4,,,,AttributeBased,,attribute_based,,,,0.4,MaxHealth,0.0,0.0,Target
GE_RelicPower_DamagePotion,0,PrimaryAttributeFlatBonus,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.PrimaryAttribute,None,,,,,,
GE_RelicPower_ManaPotion,0,Mana,Additive,0.4,,,,AttributeBased,,attribute_based,,,,0.4,MaxMana,0.0,0.0,Target
GE_RelicPower_PartyDamageReductionBuff_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.85,,,,ScalableFloat,CT_RelicPowers::RelicPower.PartyDamageReductionBuff.IncommingDamageScalar,scalable_float_reference,,,,,,,,
GE_RelicPower_PartyMoveSpeedBuff_Buff,0,MoveSpeed,Multiplicitive,1.5,,,,ScalableFloat,CT_RelicPowers::RelicPower.PartyMoveSpeedBuff.MoveSpeedScaler,scalable_float_reference,,,,,,,,
GE_RelicPower_PersonalDamageReductionBuff_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.7,,,,ScalableFloat,CT_RelicPowers::RelicPower.PersonalDamageReductionBuff.IncommingDamageScalar,scalable_float_reference,,,,,,,,
GE_Rime_AutoProjectileOnResourceGainBuff_Buff,0,DamageScale,MultiplyCompound,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Rime_CastedDebuffAoeDamage_Talent_BuffWhileActive,0,DamageScale,MultiplyCompound,1.2,,,,ScalableFloat,registry::Rime.CastedDebuffAoeDamage.Talent.BuffWhileActive.DamageScaleOtherAbilities,scalable_float_reference,,,,,,,,
GE_Rime_CastedProjectileDamageOrbSpender_Cost,0,ResourcesTertiary,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Rime_DamageAsAoeHealingBuff_SpiritBuff,0,Spirit,Additive,0.2,,,,ScalableFloat,CT_AbilityConstants::Rime.DamageAsAoeHealingBuff.SpiritIncrease,scalable_float_reference,,,,,,,,
GE_Rime_FullResourcesSelfBuff_Buff,0,DamageScale,MultiplyCompound,1.2,,,,ScalableFloat,registry::Rime.Ultimate.DamageBonus,scalable_float_reference,,,,,,,,
GE_Rime_FullResourcesSelfBuff_SpiritCost,0,SpiritPoints,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Rime_InstantConeKnockback_Debuff,0,MoveSpeed,Multiplicitive,0.5,,,,ScalableFloat,CT_AbilityConstants::Rime.InstantConeKnockback.MovementSpeedReductionScale,scalable_float_reference,,,,,,,,
GE_Rime_OnTargetPulsatingAoe_Cost,0,ResourcesTertiary,Additive,-2.0,,,,ScalableFloat,CT_AbilityConstants::Rime.OnTargetPulsatingAoe.OrbCost,scalable_float_reference,,,,,,,,
GE_Rime_SelfDefenceBuff_SelfBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.6,,,,ScalableFloat,CT_AbilityConstants::Rime.SelfDefenceBuff.IncomingDamageScaler,scalable_float_reference,,,,,,,,
GE_Rime_Talent_CriticalStrikePower,0,CritMultiplier,MultiplyCompound,1.1,,,,ScalableFloat,CT_AbilityConstants::Rime.OnTargetPulsatingAoe.Talent.Multistrike.Passive.CritStrikePowerIncrease,scalable_float_reference,,,,,,,,
GE_Rime_Talent_IncomingAoeDamageReduction,0,Avoidance,Additive,0.1,,,,ScalableFloat,CT_AbilityConstants::Rime.Talent.IncomingAoeDamageReduction.AvoidanceIncrease,scalable_float_reference,,,,,,,,
GE_Rime_Talent_IncreasedMovementSpeed,0,PassiveMoveSpeed,Multiplicitive,1.2,,,,ScalableFloat,CT_AbilityConstants::Rime.Talent.IncreasedMovementSpeed.SpeedScaler,scalable_float_reference,,,,,,,,
GE_Rime_Talent_InstantSingleDamage_HasteWhileCastinigOrbSpender_Buff,0,Haste,Additive,0.5,,,,ScalableFloat,registry::Rime.InstantSingleDamage.Talent.ReducesCastTimeOnOrbSpender.AddedHasteWhileCastingOrbSpender,scalable_float_reference,,,,,,,,
GE_Rime_Talent_MagicDamageReduction,0,MagicalIncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,CT_AbilityConstants::Rime.Talents.MagicDamageReduction.MagicIncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Rime_Talent_SpendersSwap_Cost,0,ResourcesTertiary,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Rime_TargetedPeriodicProjectileAoe_Cost,0,ResourcesTertiary,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_SG_BossSiren_Bubble_Debuff,0,MoveSpeed,Multiplicitive,0.65,,,,ScalableFloat,registry::SG_BossSiren.Bubble.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_SG_BossSiren_WalkOverEdge_Walk,0,MoveSpeed,Override,0.85,,,,ScalableFloat,registry::SG_BossSiren.WalkOverEdge.MoveSpeedOverride,scalable_float_reference,,,,,,,,
GE_SG_DrownedSailor_DaggerThrow_Debuff,0,MoveSpeed,MultiplyCompound,0.7,,,,ScalableFloat,registry::SG_DrownedSailor.PoisonDagger.HasteReductionMultiplier.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_SG_DrownedSailor_EnrageTarget_Buff,0,Haste,Additive,0.3,,,,ScalableFloat,registry::SG_DrownedSailor.CastedEnrageTarget.HasteAdded,scalable_float_reference,,,,,,,,
GE_SG_GhostEruptor_CastedPartyAoeDebuff_Debuff,0,MagicalIncomingDamageMultiplier,MultiplyCompound,1.5,,,,ScalableFloat,registry::SG_GhostEruptor.CastedPartyAoeDebuff.Debuff.IncomingMagicDamageScaler,scalable_float_reference,,,,,,,,
GE_SG_GhostEruptor_ChanneledFriendlyBuff_Buff,0,DamageScale,Multiplicitive,,SG_GhostEruptor.ChanneledFriendlyBuff.DamageScaleIncrease,,,ScalableFloat,registry::SG_GhostEruptor.ChanneledFriendlyBuff.DamageScaleIncrease,scalable_float_reference,,,,,,,,
GE_SG_GhostFerventSoldier_MeleeAutoAttack_Buff,0,Haste,Additive,0.02,,,,ScalableFloat,registry::SG_GhostFerventSoldier.MeleeAutoAttack.Buff.HasteGainPerStack,scalable_float_reference,,,,,,,,
GE_SG_GhostOrc_Cleave_Debuff,0,PhysicalIncomingDamageMultiplier,MultiplyCompound,,SG_GhostOrc.Cleave.Debuff.ReducedMaxHealthFraction,,,ScalableFloat,registry::SG_GhostOrc.Cleave.Debuff.ReducedMaxHealthFraction,scalable_float_reference,,,,,,,,
GE_SG_GreaterWaterElemental_EarthBreaker_Slow,0,MoveSpeed,Multiplicitive,0.4,,,,ScalableFloat,registry::SG_GreaterWaterElemental.EarthBreaker.MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_SG_WaterElemental_CastedAoeProjectile_Slow,0,MoveSpeed,Multiplicitive,0.5,,,,ScalableFloat,registry::SG_WaterElemental.CastedAoeProjectile.Projectile.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_SG_Wisp_SaveSelf,0,Health,Override,1.0,,,,ScalableFloat,,,,,,,,,,
GE_SH_BossSpider_AOEDotAndBuff_Buff,0,MaxHealth,Multiplicitive,1.1,,,,ScalableFloat,registry::SH_BossSpider.AOEDotAndBuff.SpiderBuff.MaxHealthMultiplierPerStack,scalable_float_reference,,,,,,,,
GE_SH_BossSpider_AOEDotAndBuff_Buff,1,DamageScale,Multiplicitive,1.1,,,,ScalableFloat,registry::SH_BossSpider.AOEDotAndBuff.SpiderBuff.DamageScalePerStack,scalable_float_reference,,,,,,,,
GE_SH_BossSpider_AOEDotAndBuff_Slow,0,MoveSpeed,Multiplicitive,0.95,,,,ScalableFloat,registry::SH_BossSpider.AOEDotAndBuff.Dot.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_SH_BossSpider_SpawnAdds_ReducedMaxHealth,0,MaxHealth,MultiplyCompound,0.6,,,,ScalableFloat,registry::SH_BossSpider.SpawnAdds.MaxHealthMultiplier,scalable_float_reference,,,,,,,,
GE_SH_GravesnareKidnapper_ConeAoeProjectiles_Slow,0,MoveSpeed,Multiplicitive,0.5,,,,ScalableFloat,registry::SH_GravesnareKidnapper.ConeAoeProjectiles.Dot.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_SH_GravesnareKidnapper_SlowCone_Slow,0,MoveSpeed,Multiplicitive,0.6,,,,ScalableFloat,registry::SH_GravesnareKidnapper.SlowCone.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_SH_RotheartRecluse_DotProjectile_Slow,0,MoveSpeed,Multiplicitive,0.8,,,,ScalableFloat,registry::SH_RotheartRecluse.DotProjectile.Slow.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_SH_Venomdrinker_HealingReduction,0,IncomingHealMultiplier,Multiplicitive,0.95,,,,ScalableFloat,registry::SH_Venomdrinker.Dot.IncomingHealMultiplier,scalable_float_reference,,,,,,,,
GE_SP_BossMarcass_BloodRain_Buff,0,DamageScale,Multiplicitive,1.05,,,,ScalableFloat,registry::SP_BossMarcass.BloodRain.Buff.DamageScale,scalable_float_reference,,,,,,,,
GE_SP_BossMarcass_TankBuster_DamageIncreaseDebuff,0,IncomingDamageMultiplier,Multiplicitive,1.5,,,,ScalableFloat,registry::SP_BossMarcass.TankBuster.Debuff.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_SP_FrostWolf_Bite_Debuff,0,PhysicalIncomingDamageMultiplier,Multiplicitive,1.05,,,,ScalableFloat,registry::SP_FrostWolf.Bite.Debuff.IncomingPhysicalDamageMultiplier,scalable_float_reference,,,,,,,,
GE_SP_FrostWolf_Pursuit_SelfSlow,0,MoveSpeed,MultiplyCompound,1.3,,,,ScalableFloat,registry::SP_FrostWolf.Pursuit.SelfSlow.MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_SP_PolarBear_Tornadoes_Slow,0,MoveSpeed,Multiplicitive,0.85,,,,ScalableFloat,registry::SP_PolarBear.Tornadoes.Slow.MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BloodBrute_TankSlam_IncreaseDamageTakenDebuff,0,IncomingDamageMultiplier,Additive,0.02,,,,ScalableFloat,registry::ST_BloodBrute.TankSlam.IncreaseDamageTakenDebuff.PercentageDamageBonus,scalable_float_reference,,,,,,,,
GE_ST_BloodCreationBig_SaveSelf,0,Health,Override,1.0,,,,AttributeBased,,attribute_based,,,,1.0,MaxHealth,0.0,0.0,Source
GE_ST_BloodCreation_SaveSelf,0,Health,Override,1.0,,,,AttributeBased,,attribute_based,,,,1.0,MaxHealth,0.0,0.0,Source
GE_ST_BloodOrb_BuffBoss_Buff,0,DamageScale,Multiplicitive,1.1,,,,ScalableFloat,registry::ST_BloodOrb.BuffBoss.DamageScale,scalable_float_reference,,,,,,,,
GE_ST_BossArbiter_GiveTruesight_StackingDebuff,0,IncomingDamageMultiplier,Multiplicitive,1.01,,,,ScalableFloat,registry::ST_BossArbiter.GiveTruesight.StackingDebuff.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BossArbiter_GiveTruesight_StackingDebuff_Linger,0,IncomingDamageMultiplier,Multiplicitive,1.01,,,,ScalableFloat,registry::ST_BossArbiter.GiveTruesight.StackingDebuff.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BossArbiter_Maze_Debuff,0,IncomingDamageMultiplier,Multiplicitive,1.25,,,,ScalableFloat,registry::ST_BossArbiter.Maze.Debuff.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BossArbiter_Runes_SelfBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.01,,,,ScalableFloat,registry::ST_BossArbiter.Runes.SelfBuff.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BossArbiter_Runes_Success,0,Haste,Multiplicitive,1.15,,,,ScalableFloat,registry::ST_BossArbiter.Runes.Buff.HasteMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BossArbiter_SingleEnemyEnrage_Buff,0,AttackSpeed,Multiplicitive,1.5,,,,ScalableFloat,registry::ST_BossArbiter.SingleEnemyEnrage.Buff.AttackSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BossArbiter_SingleEnemyEnrage_Buff,1,DamageScale,Multiplicitive,3.0,,,,ScalableFloat,registry::ST_BossArbiter.SingleEnemyEnrage.Buff.AutoAttackDamageMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BossArbiter_SingleEnemyEnrage_Buff,2,CritChance,Additive,1.0,,,,ScalableFloat,registry::ST_BossArbiter.SingleEnemyEnrage.Buff.AddedCritChance,scalable_float_reference,,,,,,,,
GE_ST_BossArbiter_TankSlam_Debuff,0,IncomingDamageMultiplier,MultiplyCompound,1.2,,,,ScalableFloat,registry::ST_BossArbiter.TankSlam.Debuff.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BossDefenseEye_PlatformAoEDamage_SlowEffect,0,MoveSpeed,Multiplicitive,0.8,,,,ScalableFloat,registry::ST_BossDefenseEye.PlatformAoEDamage.Debuff.MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BossDefenseEye_SearchLight_PlayerHasteBuff,0,Haste,Additive,0.1,,,,ScalableFloat,registry::ST_BossDefenseEye.SearchLight.PlayerHasteBuff.HasteIncrease,scalable_float_reference,,,,,,,,
GE_ST_BossDefenseEye_SlowDotAoe_SlowEffect,0,MoveSpeed,Multiplicitive,0.6,,,,ScalableFloat,registry::ST_BossDefenseEye.SlowDotAoe.MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BossGateKeeper_AuraHealingReduction_HealingReductionDebuff,0,HealScale,Multiplicitive,0.8,,,,ScalableFloat,registry::ST_BossGatekeeper.Aura.HealingReduction.HealScale,scalable_float_reference,,,,,,,,
GE_ST_BossGateKeeper_AuraSlow_SlowDebuff,0,MoveSpeed,MultiplyCompound,0.7,,,,ScalableFloat,registry::ST_BossGatekeeper.Aura.Slow.MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_ST_BossGatekeeper_Enrage_Buff,0,DamageScale,Multiplicitive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.DamageScale,None,,,,,,
GE_ST_BossGatekeeper_MultiCastedMeleeStrike_Debuff,0,IncomingDamageMultiplier,MultiplyCompound,1.1,,,,ScalableFloat,registry::ST_BossGatekeeper.MultiCastedMeleeStrike.Debuff.IncomingDamageBonus,scalable_float_reference,,,,,,,,
GE_ST_BossGatekeeper_TankCone_DestroyConduitBossBuff,0,DamageScale,Multiplicitive,1.2,,,,ScalableFloat,registry::ST_BossGatekeeper.TankCone.DestroyConduitBuff.DamageScalePerStack,scalable_float_reference,,,,,,,,
GE_ST_BossGatekeeper_TankCone_DestroyConduitBossBuff,1,DamageScale,Multiplicitive,1.25,,,,ScalableFloat,registry::ST_BossGatekeeper.TankCone.DestroyConduitBuff.EmpoweredConduitDamageScalePerStack,scalable_float_reference,,,,,,,,
GE_ST_BossGatekeeper_TankCone_DestroyConduitBossBuff,2,Haste,Multiplicitive,1.1,,,,ScalableFloat,registry::ST_BossGatekeeper.TankCone.DestroyConduitBuff.EmpoweredHasteMultiplierPerStack,scalable_float_reference,,,,,,,,
GE_Shared_Allies_SetSpeed,0,MoveSpeed,Multiplicitive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.MovementSpeed,None,,,,,,
GE_Shared_GainSetByCallerAnyResource,0,Mana,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Mana,None,,,,,,
